Index,Id,Name,Sex,Age,Height,Weight,NOC
16592,47979,Adalberto Hernndez,M,22,170,60,MEX
16593,47987,ngel Hernndez Yez,M,26,179,73,ESP
16594,47990,Ariel Hernndez Azcuy,M,22,182,75,CUB
16595,47990,Ariel Hernndez Azcuy,M,26,182,75,CUB
16596,48001,Emerson Esnal Hernndez,M,23,167,61,ESA
16597,48009,Fredy Hernando Hernndez Camacho,M,34,170,59,COL
16598,48010,Fulgencio Hernndez Car,M,27,165,55,GUA
16599,48012,Gabriel Hernndez Garca,M,22,174,67,MEX
16600,48013,Gabriel Hernndez Romero,M,23,196,81,DOM
16601,48021,Honorato Hernndez Blanco,M,32,176,60,ESP
16602,48024,Ingrid Johana Hernndez Castillo,F,23,166,50,COL
16603,48026,Ismael Hernndez Avila,M,22,168,62,MEX
16604,48034,Jorge Hernndez Padrn,M,21,170,47,CUB
16605,48034,Jorge Hernndez Padrn,M,25,170,47,CUB
16606,48037,Jos Carlos Hernndez Cabrera,M,34,175,70,ESP
16607,48039,Julio Csar Hernndez Jaraba,M,38,175,66,COL
16608,48046,Luis Hernndez Chala,M,23,173,67,ECU
16609,48047,Luis Hernndez,M,21,174,58,MEX
16610,48047,Luis Hernndez,M,21,174,58,MEX
16611,48051,Margarita Hernndez Flores,F,30,150,44,MEX
16612,48054,Mauricio Hernndez Snchez,M,26,175,61,MEX
16613,48058,Nico Miguel Hernandez,M,20,165,49,USA
16614,48060,No Hernndez Valentn,M,22,175,64,MEX
16615,48060,No Hernndez Valentn,M,26,175,64,MEX
16616,48067,Pierre Hernandez,M,19,NA,NA,FRA
16617,48076,Roberto Hernndez Prendes,M,25,179,74,CUB
16618,48076,Roberto Hernndez Prendes,M,25,179,74,CUB
16619,48076,Roberto Hernndez Prendes,M,29,179,74,CUB
16620,48082,Saulo Hernndez,M,21,172,75,PUR
16621,48089,Yampier Hernndez Gonzales,M,23,165,48,CUB
16622,48091,Yoan Pablo Hernndez Surez,M,19,190,81,CUB
16623,48093,Yoel Hernndez Reyes,M,22,188,85,CUB
16624,48093,Yoel Hernndez Reyes,M,26,188,85,CUB
16625,48096,Yuniel Hernndez Solar,M,23,185,86,CUB
16626,48101,Juan Bautista Hernndez Prez,M,17,163,54,CUB
16627,48102,Juan Hernndez Sierra,M,23,185,67,CUB
16628,48102,Juan Hernndez Sierra,M,27,185,67,CUB
16629,48102,Juan Hernndez Sierra,M,31,185,67,CUB
16630,48106,Jos Antonio Hernndo de Juana,M,24,165,60,ESP
16631,48113,Sanna Mari Hernesniemi-Kyllnen,F,21,170,55,FIN
16632,48113,Sanna Mari Hernesniemi-Kyllnen,F,25,170,55,FIN
16633,48113,Sanna Mari Hernesniemi-Kyllnen,F,25,170,55,FIN
16634,48113,Sanna Mari Hernesniemi-Kyllnen,F,25,170,55,FIN
16635,48113,Sanna Mari Hernesniemi-Kyllnen,F,29,170,55,FIN
16636,48115,Laurent Hernu,M,24,191,85,FRA
16637,48115,Laurent Hernu,M,27,191,85,FRA
16638,48117,Jens-Peter Herold,M,23,176,64,GDR
16639,48117,Jens-Peter Herold,M,27,176,64,GER
16640,48130,Alejandro Herrera Leal,M,22,197,93,CUB
16641,48132,Angel Herrera Vera,M,18,159,57,CUB
16642,48132,Angel Herrera Vera,M,22,159,57,CUB
16643,48134,Armando Herrera Leal,M,21,194,87,CUB
16644,48134,Armando Herrera Leal,M,25,194,87,CUB
16645,48135,Arqumedes Herrera,M,29,178,76,VEN
16646,48135,Arqumedes Herrera,M,29,178,76,VEN
16647,48135,Arqumedes Herrera,M,29,178,76,VEN
16648,48141,Eladio Oscar Herrera,M,18,NA,NA,ARG
16649,48141,Eladio Oscar Herrera,M,22,NA,NA,ARG
16650,48143,Hctor Herrera Ortz,M,33,185,82,CUB
16651,48145,Jess Herrera,M,22,174,56,MEX
16652,48145,Jess Herrera,M,26,174,56,MEX
16653,48147,Jos Carlos Herrera Vargas,M,26,187,81,MEX
16654,48147,Jos Carlos Herrera Vargas,M,30,187,81,MEX
16655,48150,Mayra Carolina Herrera Prez,F,23,163,54,GUA
16656,48150,Mayra Carolina Herrera Prez,F,27,163,54,GUA
16657,48151,Michael Herrera Flores,M,27,178,70,CUB
16658,48156,Rene Herrera,M,33,172,65,PHI
16659,48168,"Horace ""Hank"" Herring",M,26,NA,NA,USA
16660,48169,Jamel Herring,M,26,178,64,USA
16661,48170,John Bryan Herring,M,29,180,63,GBR
16662,48172,Terrance Jerome Herrington,M,25,180,62,USA
16663,48173,Maurice Herriott,M,25,178,67,GBR
16664,48173,Maurice Herriott,M,29,178,67,GBR
16665,48174,"Bernhard Erich ""Bernd"" Herrmann",M,20,191,80,FRG
16666,48174,"Bernhard Erich ""Bernd"" Herrmann",M,24,191,80,FRG
16667,48174,"Bernhard Erich ""Bernd"" Herrmann",M,24,191,80,FRG
16668,48184,Siegfried Herrmann,M,24,175,67,GER
16669,48184,Siegfried Herrmann,M,31,175,67,GER
16670,48207,Walter Andr Grard Herssens,M,22,NA,NA,BEL
16671,48207,Walter Andr Grard Herssens,M,22,NA,NA,BEL
16672,48207,Walter Andr Grard Herssens,M,26,NA,NA,BEL
16673,48207,Walter Andr Grard Herssens,M,26,NA,NA,BEL
16674,48214,Tjipekapora Herunga,F,24,167,51,NAM
16675,48215,Gert Herunter,M,26,190,85,AUT
16676,48242,Max He,M,20,185,80,GER
16677,48245,Gnter Heelmann,M,26,171,62,GER
16678,48246,Ivan Tarasovych Heshko,M,21,181,70,UKR
16679,48246,Ivan Tarasovych Heshko,M,24,181,70,UKR
16680,48246,Ivan Tarasovych Heshko,M,24,181,70,UKR
16681,48253,Erika Hess (-Reymond),F,17,163,53,SUI
16682,48253,Erika Hess (-Reymond),F,17,163,53,SUI
16683,48253,Erika Hess (-Reymond),F,21,163,53,SUI
16684,48253,Erika Hess (-Reymond),F,21,163,53,SUI
16685,48255,Margrit Hess (-Meier),F,25,169,55,SUI
16686,48258,Monika Hess (-Wicki),F,19,NA,NA,SUI
16687,48258,Monika Hess (-Wicki),F,19,NA,NA,SUI
16688,48259,Peter Hess,M,26,174,60,FRG
16689,48262,Salman Hessam,M,28,192,110,IRI
16690,48263,Anna-Karin Hesse,F,18,165,53,SWE
16691,48263,Anna-Karin Hesse,F,18,165,53,SWE
16692,48267,"Timothy ""Tim"" Hesse",M,24,170,68,GHA
16693,48272,Ole Hesselbjerg,M,26,185,67,DEN
16694,48275,Paul Hession,M,25,184,77,IRL
16695,48275,Paul Hession,M,29,184,77,IRL
16696,48291,Yassine Hethat,M,24,175,65,ALG
16697,48305,Ayala Hetzroni,F,22,166,68,ISR
16698,48312,Felix Heuertz,M,25,170,65,LUX
16699,48312,Felix Heuertz,M,25,170,65,LUX
16700,48315,"James Frederic ""Jimmy"" Heuga",M,20,168,72,USA
16701,48315,"James Frederic ""Jimmy"" Heuga",M,20,168,72,USA
16702,48315,"James Frederic ""Jimmy"" Heuga",M,24,168,72,USA
16703,48315,"James Frederic ""Jimmy"" Heuga",M,24,168,72,USA
16704,48333,Jerzy Hewelt,M,27,176,63,POL
16705,48345,Lauren Katherine Hewitt,F,17,170,62,AUS
16706,48345,Lauren Katherine Hewitt,F,21,170,62,AUS
16707,48345,Lauren Katherine Hewitt,F,21,170,62,AUS
16708,48345,Lauren Katherine Hewitt,F,21,170,62,AUS
16709,48345,Lauren Katherine Hewitt,F,25,170,62,AUS
16710,48352,Brian Stanford Hewson,M,23,183,63,GBR
16711,48352,Brian Stanford Hewson,M,27,183,63,GBR
16712,48353,James Edward Hewson,M,38,180,66,USA
16713,48354,"Joanne Selden Hewson (-Staniforth, -Rees)",F,21,NA,NA,CAN
16714,48354,"Joanne Selden Hewson (-Staniforth, -Rees)",F,21,NA,NA,CAN
16715,48354,"Joanne Selden Hewson (-Staniforth, -Rees)",F,21,NA,NA,CAN
16716,48359,Maik Heydeck,M,23,190,92,GDR
16717,48365,Werner Heyer,M,23,186,66,GDR
16718,48393,Marko Hhawu,M,17,167,62,TAN
16719,48402,Michel Hiblot,M,21,174,60,FRA
16720,48416,"Elizabeth ""Libbie"" Hickman (Johnson-)",F,35,168,52,USA
16721,48419,Antwon Toritseju Hicks,M,33,188,80,NGR
16722,48421,"Henry John ""Harry"" Hicks",M,31,NA,NA,GBR
16723,48429,Jos Jacinto Hidalgo,M,25,178,68,VEN
16724,48429,Jos Jacinto Hidalgo,M,25,178,68,VEN
16725,48429,Jos Jacinto Hidalgo,M,29,178,68,VEN
16726,48429,Jos Jacinto Hidalgo,M,29,178,68,VEN
16727,48434,Shazia Hidayat,F,24,155,45,PAK
16728,48437,"Jantien Johanna Alida ""Tineke"" Hidding",F,25,174,62,NED
16729,48437,"Jantien Johanna Alida ""Tineke"" Hidding",F,29,174,62,NED
16730,48443,Boniface Hie Toh,M,28,172,63,CIV
16731,48467,Mikko Hietanen,M,36,167,54,FIN
16732,48467,Mikko Hietanen,M,40,167,54,FIN
16733,48470,Primo Higa,M,23,NA,NA,SOL
16734,48470,Primo Higa,M,27,NA,NA,SOL
16735,48473,Satoru Higashi,M,21,171,63,JPN
16736,48473,Satoru Higashi,M,25,171,63,JPN
16737,48484,Francis Peter Higgins,M,28,179,67,GBR
16738,48484,Francis Peter Higgins,M,28,179,67,GBR
16739,48486,"Terence Langley ""Terry"" Higgins",M,24,NA,NA,GBR
16740,48486,"Terence Langley ""Terry"" Higgins",M,24,NA,NA,GBR
16741,48492,Raymond Eugene Higgs,M,21,185,76,BAH
16742,48493,Graham Nathaniel Higham,M,20,183,NA,AUS
16743,48508,Juan Carlos Higuero Mate,M,22,180,68,ESP
16744,48508,Juan Carlos Higuero Mate,M,26,180,68,ESP
16745,48508,Juan Carlos Higuero Mate,M,30,180,68,ESP
16746,48514,Mohamed Abdel Mawgoud Abu Al-Futuh Hikal,M,21,175,71,EGY
16747,48514,Mohamed Abdel Mawgoud Abu Al-Futuh Hikal,M,25,175,71,EGY
16748,48514,Mohamed Abdel Mawgoud Abu Al-Futuh Hikal,M,29,175,71,EGY
16749,48514,Mohamed Abdel Mawgoud Abu Al-Futuh Hikal,M,33,175,71,EGY
16750,48518,Pierre-Marie Hilaire,M,34,183,78,FRA
16751,48520,Siham Al-Hilali,F,22,160,48,MAR
16752,48520,Siham Al-Hilali,F,26,160,48,MAR
16753,48520,Siham Al-Hilali,F,30,160,48,MAR
16754,48524,Ariana Kira Hilborna (Zvrs-),F,35,167,52,LAT
16755,48533,Nadine Hildebrand,F,28,159,55,GER
16756,48536,Klaus-Peter Hildenbrand,M,23,181,70,FRG
16757,48540,Peter Burke Hildreth,M,24,183,64,GBR
16758,48540,Peter Burke Hildreth,M,28,183,64,GBR
16759,48540,Peter Burke Hildreth,M,32,183,64,GBR
16760,48542,Lee Darrell Hiles,M,19,174,57,AUS
16761,48559,Clarence Hill,M,25,187,90,BER
16762,48560,Clinton Rory Hill,M,24,186,77,AUS
16763,48560,Clinton Rory Hill,M,24,186,77,AUS
16764,48560,Clinton Rory Hill,M,28,186,77,AUS
16765,48561,D'Andre M. Hill,F,23,164,53,USA
16766,48562,Darrell Hill,M,22,191,145,USA
16767,48564,"David ""Dave"" Hill",M,23,180,68,CAN
16768,48572,Guy Hill,M,24,182,67,IVB
16769,48572,Guy Hill,M,24,182,67,IVB
16770,48584,"Michael Christopher ""Mick"" Hill",M,23,190,98,GBR
16771,48584,"Michael Christopher ""Mick"" Hill",M,27,190,98,GBR
16772,48584,"Michael Christopher ""Mick"" Hill",M,31,190,98,GBR
16773,48584,"Michael Christopher ""Mick"" Hill",M,35,190,98,GBR
16774,48592,"Ronald J. ""Ron"" Hill",M,26,167,61,GBR
16775,48592,"Ronald J. ""Ron"" Hill",M,26,167,61,GBR
16776,48592,"Ronald J. ""Ron"" Hill",M,30,167,61,GBR
16777,48592,"Ronald J. ""Ron"" Hill",M,33,167,61,GBR
16778,48599,"Thomas Lionel ""Tom"" Hill",M,22,186,75,USA
16779,48601,Virgil Eugene Hill,M,20,183,75,USA
16780,48602,William Hill,M,19,189,64,HKG
16781,48602,William Hill,M,19,189,64,HKG
16782,48605,Winston Hill,M,22,NA,NA,FIJ
16783,48608,Aretha Dawn Hill-Thurmond,F,19,181,95,USA
16784,48608,Aretha Dawn Hill-Thurmond,F,27,181,95,USA
16785,48608,Aretha Dawn Hill-Thurmond,F,31,181,95,USA
16786,48608,Aretha Dawn Hill-Thurmond,F,35,181,95,USA
16787,48609,"Michael Howard ""Mike"" Hillardt",M,23,180,70,AUS
16788,48626,Arvo Juhani Hilli,M,21,186,72,FIN
16789,48635,Madeline Hills (Heiner-),F,29,174,53,AUS
16790,48635,Madeline Hills (Heiner-),F,29,174,53,AUS
16791,48639,Boujemaa Hilmann,M,NA,161,51,MAR
16792,48641,Danel Hilmarsson,M,24,NA,NA,ISL
16793,48641,Danel Hilmarsson,M,24,NA,NA,ISL
16794,48641,Danel Hilmarsson,M,24,NA,NA,ISL
16795,48643,Ramy Hilmi Muhammad Ibrahim El-Awady,M,22,165,49,EGY
16796,48647,Hubert Hilti,M,20,184,67,LIE
16797,48647,Hubert Hilti,M,20,184,67,LIE
16798,48651,"Leonard Lane ""Len"" Hilton",M,24,188,67,USA
16799,48652,Reino Jaakko Matias Hiltunen,M,27,179,53,FIN
16800,48653,Moustapha Abdoulaye Hima,M,20,183,NA,NIG
16801,48678,Lars Erik Hindmar (Karlsson-),M,30,NA,NA,SWE
16802,48678,Lars Erik Hindmar (Karlsson-),M,34,NA,NA,SWE
16803,48682,Andrew Hinds,M,24,163,80,BAR
16804,48683,"Douglas ""Doug"" Hinds",M,26,178,64,CAN
16805,48683,"Douglas ""Doug"" Hinds",M,26,178,64,CAN
16806,48684,Hadley Andrew Hinds,M,22,175,71,BAR
16807,48687,Korene Amoy Hinds,F,31,163,54,JAM
16808,48687,Korene Amoy Hinds,F,35,163,54,JAM
16809,48689,Sterling Dale Hinds,M,22,180,82,CAN
16810,48696,"James Ray ""Jim"" Hines",M,22,183,81,USA
16811,48696,"James Ray ""Jim"" Hines",M,22,183,81,USA
16812,48698,St. Aubyn Hines,M,20,165,48,JAM
16813,48699,Yomara Hinestroza Murillo,F,20,161,52,COL
16814,48699,Yomara Hinestroza Murillo,F,24,161,52,COL
16815,48699,Yomara Hinestroza Murillo,F,24,161,52,COL
16816,48701,Jrgen Hingsen,M,26,200,102,FRG
16817,48701,Jrgen Hingsen,M,30,200,102,FRG
16818,48703,Carolin Tamara Hingst,F,23,170,60,GER
16819,48703,Carolin Tamara Hingst,F,27,170,60,GER
16820,48711,Denise Hinrichs,F,21,180,79,GER
16821,48713,Anta Hinriksdttir,F,20,172,49,ISL
16822,48716,"Amelia Antonia Josepha ""Lia"" Hinten (-Louer)",F,22,168,60,NED
16823,48718,Hans Hinterholzer,M,24,NA,NA,AUT
16824,48720,"Christa ""Christl"" Hintermaier",F,22,168,60,FRG
16825,48722,Ernst Hinterseer,M,23,NA,NA,AUT
16826,48722,Ernst Hinterseer,M,27,NA,NA,AUT
16827,48722,Ernst Hinterseer,M,27,NA,NA,AUT
16828,48723,"Hans ""Hansi"" Hinterseer",M,22,173,68,AUT
16829,48723,"Hans ""Hansi"" Hinterseer",M,22,173,68,AUT
16830,48727,"Thomas Valdemar ""Tom"" Hintnaus",M,26,180,78,BRA
16831,48733,Manfred Hinze,M,27,172,70,GER
16832,48733,Manfred Hinze,M,31,172,70,GER
16833,48734,Gabriele Hinzmann (Trepscheck-),F,25,178,80,GDR
16834,48734,Gabriele Hinzmann (Trepscheck-),F,29,178,80,GDR
16835,48740,"Josef ""Sepp"" Hipp",M,25,NA,NA,GER
16836,48740,"Josef ""Sepp"" Hipp",M,25,NA,NA,GER
16837,48759,"Nobuaki ""Akinobu"" Hiranaka",M,20,170,65,JPN
16838,48770,Gaku Hirasawa,M,21,178,83,JPN
16839,48770,Gaku Hirasawa,M,25,178,83,JPN
16840,48793,Noriyo Hiroi,F,21,161,63,JPN
16841,48793,Noriyo Hiroi,F,21,161,63,JPN
16842,48793,Noriyo Hiroi,F,25,161,63,JPN
16843,48793,Noriyo Hiroi,F,25,161,63,JPN
16844,48793,Noriyo Hiroi,F,29,161,63,JPN
16845,48793,Noriyo Hiroi,F,29,161,63,JPN
16846,48803,Kurao Hiroshima,M,27,160,58,JPN
16847,48803,Kurao Hiroshima,M,31,160,58,JPN
16848,48806,Harumi Hiroyama (Suzuki-),F,27,160,47,JPN
16849,48806,Harumi Hiroyama (Suzuki-),F,32,160,47,JPN
16850,48806,Harumi Hiroyama (Suzuki-),F,35,160,47,JPN
16851,48817,Marcel Hirscher,M,20,173,73,AUT
16852,48817,Marcel Hirscher,M,20,173,73,AUT
16853,48817,Marcel Hirscher,M,24,173,73,AUT
16854,48817,Marcel Hirscher,M,24,173,73,AUT
16855,48823,Jobst Hirscht,M,24,174,65,FRG
16856,48823,Jobst Hirscht,M,24,174,65,FRG
16857,48831,Egon Hirt,M,23,180,75,FRG
16858,48831,Egon Hirt,M,23,180,75,FRG
16859,48832,Hassan Hirt,M,32,178,65,FRA
16860,48846,Hilary Jean Hiscock (-Hall),F,21,175,64,GBR
16861,48851,Salah Hissou,M,24,176,62,MAR
16862,48853,Bienvenido Hita Castillo,M,19,169,60,CUB
16863,48857,Richardson Hitchins,M,18,NA,NA,HAI
16864,48858,Sophie Hitchon,F,21,170,75,GBR
16865,48858,Sophie Hitchon,F,25,170,75,GBR
16866,48859,Jaime Hitelman Reitich,M,NA,NA,NA,CHI
16867,48859,Jaime Hitelman Reitich,M,NA,NA,NA,CHI
16868,48874,sds Hjlmsdttir,F,22,178,70,ISL
16869,48874,sds Hjlmsdttir,F,26,178,70,ISL
16870,48874,sds Hjlmsdttir,F,30,178,70,ISL
16871,48876,Moa Elin Marianne Hjelmer,F,22,172,60,SWE
16872,48881,Gunnar Hjeltnes,M,29,NA,NA,NOR
16873,48881,Gunnar Hjeltnes,M,29,NA,NA,NOR
16874,48881,Gunnar Hjeltnes,M,29,NA,NA,NOR
16875,48882,Knut Hjeltnes,M,24,190,115,NOR
16876,48882,Knut Hjeltnes,M,32,190,115,NOR
16877,48882,Knut Hjeltnes,M,36,190,115,NOR
16878,48889,Hla Nyunt,M,22,160,50,MYA
16879,48890,Hla Thein,M,24,168,55,MYA
16880,48890,Hla Thein,M,28,168,55,MYA
16881,48896,Kenneth Hlasa,M,25,170,67,LES
16882,48896,Kenneth Hlasa,M,25,170,67,LES
16883,48904,Ihor Kostyantinovych Hlavan,M,21,168,61,UKR
16884,48904,Ihor Kostyantinovych Hlavan,M,25,168,61,UKR
16885,48904,Ihor Kostyantinovych Hlavan,M,25,168,61,UKR
16886,48907,"Samuel ""Sam"" Hlawe",M,32,169,64,SWZ
16887,48907,"Samuel ""Sam"" Hlawe",M,36,169,64,SWZ
16888,48908,V'iacheslav Valeriyovych Hlazkov,M,23,189,97,UKR
16889,48913,Ruslan Hlivinskiy,M,25,204,82,UKR
16890,48919,Dmytro Leonidovych Hlushchenko,M,27,187,87,UKR
16891,48937,Ho Chin-Ping,M,32,173,60,TPE
16892,48940,Ho Henh Phc,M,28,178,75,VNM
16893,48945,Ho Kwan Lung,M,23,178,66,HKG
16894,48949,Ho Su-Lung,M,28,172,60,TPE
16895,48951,Ho Thnh Chinh,M,22,169,60,VNM
16896,48983,"Egberdiena ""Diny"" Hobers (-de Sain)",F,27,176,72,NED
16897,48992,"Susan Elizabeth ""Sue"" Hobson",F,34,170,55,AUS
16898,48992,"Susan Elizabeth ""Sue"" Hobson",F,38,170,55,AUS
16899,48992,"Susan Elizabeth ""Sue"" Hobson",F,42,170,55,AUS
16900,49003,"Dorothea ""Thea"" Hochleitner (Seer-)",F,30,NA,NA,AUT
16901,49003,"Dorothea ""Thea"" Hochleitner (Seer-)",F,30,NA,NA,AUT
16902,49003,"Dorothea ""Thea"" Hochleitner (Seer-)",F,30,NA,NA,AUT
16903,49021,Ileana Hocking,F,17,158,45,PUR
16904,49021,Ileana Hocking,F,17,158,45,PUR
16905,49030,Lindel Hodge,M,25,188,78,IVB
16906,49030,Lindel Hodge,M,25,188,78,IVB
16907,49030,Lindel Hodge,M,29,188,78,IVB
16908,49030,Lindel Hodge,M,29,188,78,IVB
16909,49032,Neville Gomez Hodge,M,28,172,64,ISV
16910,49032,Neville Gomez Hodge,M,28,172,64,ISV
16911,49032,Neville Gomez Hodge,M,32,172,64,ISV
16912,49032,Neville Gomez Hodge,M,36,172,64,ISV
16913,49032,Neville Gomez Hodge,M,36,172,64,ISV
16914,49034,"Russell Arden ""Russ"" Hodge",M,25,190,102,USA
16915,49038,Virgil Hodge,F,24,165,56,SKN
16916,49038,Virgil Hodge,F,24,165,56,SKN
16917,49043,Lelieth Hodges,F,19,150,45,JAM
16918,49043,Lelieth Hodges,F,23,150,45,JAM
16919,49043,Lelieth Hodges,F,23,150,45,JAM
16920,49043,Lelieth Hodges,F,27,150,45,JAM
16921,49043,Lelieth Hodges,F,27,150,45,JAM
16922,49045,Toni Louise Hodgkinson,F,24,180,62,NZL
16923,49045,Toni Louise Hodgkinson,F,28,180,62,NZL
16924,49045,Toni Louise Hodgkinson,F,28,180,62,NZL
16925,49054,Ketil Hodne,M,25,178,67,NOR
16926,49061,Mary Hodson,F,17,171,60,GBR
16927,49066,Hoe Jong-Jil,M,23,164,54,PRK
16928,49081,Steinar Breidsvoll Hoen,M,21,192,80,NOR
16929,49081,Steinar Breidsvoll Hoen,M,25,192,80,NOR
16930,49090,Michael Hoey,M,21,172,63,IRL
16931,49097,Paola Hofer,F,22,NA,NA,ITA
16932,49097,Paola Hofer,F,22,NA,NA,ITA
16933,49097,Paola Hofer,F,22,NA,NA,ITA
16934,49100,Bernhard Hoff,M,21,176,70,GDR
16935,49100,Bernhard Hoff,M,21,176,70,GDR
16936,49107,Shadrack Hoff,M,23,169,51,RSA
16937,49109,Michael Reese Hoffa,M,26,182,147,USA
16938,49109,Michael Reese Hoffa,M,30,182,147,USA
16939,49109,Michael Reese Hoffa,M,34,182,147,USA
16940,49112,"Abigail Golda ""Abby"" Hoffman",F,17,175,57,CAN
16941,49112,"Abigail Golda ""Abby"" Hoffman",F,17,175,57,CAN
16942,49112,"Abigail Golda ""Abby"" Hoffman",F,21,175,57,CAN
16943,49112,"Abigail Golda ""Abby"" Hoffman",F,25,175,57,CAN
16944,49112,"Abigail Golda ""Abby"" Hoffman",F,29,175,57,CAN
16945,49114,Marion Hoffman,F,22,172,62,AUS
16946,49114,Marion Hoffman,F,22,172,62,AUS
16947,49122,Ambrosi Hoffmann,M,24,180,91,SUI
16948,49122,Ambrosi Hoffmann,M,28,180,91,SUI
16949,49122,Ambrosi Hoffmann,M,28,180,91,SUI
16950,49122,Ambrosi Hoffmann,M,32,180,91,SUI
16951,49131,Claudia Hoffmann (-Grunwald),F,21,168,62,GER
16952,49131,Claudia Hoffmann (-Grunwald),F,25,168,62,GER
16953,49132,Dieter Hoffmann,M,23,188,120,GER
16954,49132,Dieter Hoffmann,M,27,188,120,GDR
16955,49141,Helga Hoffmann (-Bhler),F,19,168,62,GER
16956,49141,Helga Hoffmann (-Bhler),F,22,168,62,GER
16957,49141,Helga Hoffmann (-Bhler),F,27,168,62,GER
16958,49141,Helga Hoffmann (-Bhler),F,27,168,62,GER
16959,49149,Karol Hoffmann,M,27,197,80,POL
16960,49153,Lara Hoffmann,F,25,173,68,GER
16961,49163,Wilfriede Hoffmann (Tews-),F,27,168,78,GER
16962,49166,Zdzisaw Hoffmann,M,20,191,87,POL
16963,49169,Gunhild Hoffmeister,F,28,172,56,GDR
16964,49169,Gunhild Hoffmeister,F,28,172,56,GDR
16965,49169,Gunhild Hoffmeister,F,32,172,56,GDR
16966,49175,Hilde Hofherr,F,25,NA,NA,AUT
16967,49175,Hilde Hofherr,F,25,NA,NA,AUT
16968,49175,Hilde Hofherr,F,29,NA,NA,AUT
16969,49175,Hilde Hofherr,F,29,NA,NA,AUT
16970,49176,"Helene Magdalena ""Leni"" Hofknecht (-Mader)",F,23,NA,NA,GER
16971,49178,Maria Hfl-Riesch,F,25,182,78,GER
16972,49178,Maria Hfl-Riesch,F,25,182,78,GER
16973,49178,Maria Hfl-Riesch,F,25,182,78,GER
16974,49178,Maria Hfl-Riesch,F,25,182,78,GER
16975,49178,Maria Hfl-Riesch,F,25,182,78,GER
16976,49178,Maria Hfl-Riesch,F,29,182,78,GER
16977,49178,Maria Hfl-Riesch,F,29,182,78,GER
16978,49178,Maria Hfl-Riesch,F,29,182,78,GER
16979,49178,Maria Hfl-Riesch,F,29,182,78,GER
16980,49180,Helmut Hflehner,M,24,180,78,AUT
16981,49180,Helmut Hflehner,M,32,180,78,AUT
16982,49188,Helmut Hofmann,M,26,NA,NA,SAA
16983,49204,Franz-Peter Hofmeister,M,24,185,71,FRG
16984,49204,Franz-Peter Hofmeister,M,24,185,71,FRG
16985,49210,"Doris ""Dorli"" Hofrichter",F,25,174,76,AUT
16986,49214,Walter Hofstetter,M,29,NA,NA,SUI
16987,49218,"Hector Dennis ""Hec"" Hogan",M,25,170,65,AUS
16988,49218,"Hector Dennis ""Hec"" Hogan",M,25,170,65,AUS
16989,49218,"Hector Dennis ""Hec"" Hogan",M,25,170,65,AUS
16990,49220,"James Joseph ""Jim"" Hogan (Cregan-)",M,31,175,69,IRL
16991,49220,"James Joseph ""Jim"" Hogan (Cregan-)",M,31,175,69,IRL
16992,49220,"James Joseph ""Jim"" Hogan (Cregan-)",M,35,175,69,GBR
16993,49222,"John Michael Walter ""Mike"" Hogan",M,21,185,74,GBR
16994,49224,Kevin John Hogarth,M,22,NA,NA,AUS
16995,49227,Klas Gran Hgberg,M,31,174,58,SWE
16996,49228,Ulf Hugo Hgberg,M,26,180,65,SWE
16997,49228,Ulf Hugo Hgberg,M,30,180,65,SWE
16998,49230,Xaver Hger,M,30,188,74,GER
16999,49234,Paul Hogh,M,31,178,71,GER
17000,49236,Gregor Hgler,M,28,181,91,AUT
17001,49238,Hans Yngve Hglund,M,23,193,130,SWE
17002,49264,Andr Hhne,M,26,185,73,GER
17003,49264,Andr Hhne,M,26,185,73,GER
17004,49264,Andr Hhne,M,30,185,73,GER
17005,49264,Andr Hhne,M,30,185,73,GER
17006,49264,Andr Hhne,M,34,185,73,GER
17007,49264,Andr Hhne,M,34,185,73,GER
17008,49265,Christoph Hhne,M,23,171,62,GER
17009,49265,Christoph Hhne,M,27,171,62,GDR
17010,49265,Christoph Hhne,M,31,171,62,GDR
17011,49274,Rupert L. Hoilette,M,18,170,64,JAM
17012,49289,Oddrun Helene Hokland (Lange-),F,21,162,59,NOR
17013,49289,Oddrun Helene Hokland (Lange-),F,21,162,59,NOR
17014,49295,"Ronald ""Ronnie"" Holassie",M,24,173,59,TTO
17015,49295,"Ronald ""Ronnie"" Holassie",M,29,173,59,TTO
17016,49308,"Andrew John ""Andy"" Holden",M,23,179,64,GBR
17017,49313,"John Thomas ""Jack"" Holden",M,41,NA,NA,GBR
17018,49318,Wendy Holdener,F,20,168,62,SUI
17019,49318,Wendy Holdener,F,20,168,62,SUI
17020,49322,Nikkita Holder,F,25,170,59,CAN
17021,49322,Nikkita Holder,F,29,170,59,CAN
17022,49328,Willi Holdorf,M,24,182,90,GER
17023,49331,Gary Alfred Holdsworth,M,23,179,77,AUS
17024,49331,Gary Alfred Holdsworth,M,23,179,77,AUS
17025,49331,Gary Alfred Holdsworth,M,23,179,77,AUS
17026,49346,Jan Holick,M,28,183,87,CZE
17027,49346,Jan Holick,M,28,183,87,CZE
17028,49346,Jan Holick,M,28,183,87,CZE
17029,49368,John Macfarlane Holland,M,21,191,81,NZL
17030,49368,John Macfarlane Holland,M,25,191,81,NZL
17031,49372,Maree Anne Holland (Chapman-),F,25,169,55,AUS
